30.0,22.0,20.821216278006403,27.178783721993597
17.0,22.0,22.158715642940606,38.84128435705939
36.0,20.0,20.05182136869378,23.94817863130622
41.0,0.0,22.295483412081502,36.7045165879185
27.0,22.0,27.0429812528578,23.9570187471422
31.0,16.0,32.99339531575471,20.00660468424529
22.0,17.0,32.952954326068166,28.047045673931834
24.0,14.0,22.521973276431446,39.478026723568554
17.0,19.0,24.497078697353047,39.50292130264695
34.0,24.0,19.44764517604024,22.55235482395976
20.0,38.0,8.88523090992227,33.11476909007773
19.0,30.0,21.096479195244626,29.903520804755374
21.0,32.0,29.09114464258498,17.90885535741502
32.0,19.0,17.222069806431946,31.777930193568054
25.0,24.0,31.147233653406502,19.852766346593498
25.0,20.0,26.090280953106742,28.909719046893258
31.0,13.0,28.63872377178275,27.36127622821725
31.0,31.0,17.31748209114464,20.68251790885536
28.0,22.0,22.51181222374639,27.48818777625361
20.0,35.0,23.28532235939643,21.71467764060357
24.0,31.0,27.85322359396433,17.14677640603567
28.0,27.0,13.840877914951989,31.15912208504801
21.0,27.0,28.091043032058124,23.908956967941876
34.0,18.0,18.714220393232736,29.285779606767264
40.0,0.0,34.1137021795458,25.886297820454203
24.0,27.0,35.168571864045106,13.831428135954894
22.0,29.0,22.66651425087639,26.33348574912361
27.0,22.0,28.908550525834485,22.091449474165515
28.0,28.0,17.15470202713,26.84529797287
19.0,27.0,25.838134430727038,28.161865569272962
24.0,23.0,28.53431895544378,24.46568104455622
23.0,23.0,25.838134430727038,28.161865569272962
31.0,14.0,21.991058273637137,33.00894172636286
19.0,20.0,36.85784687293602,24.142153127063978
21.0,31.0,19.504343850022863,28.495656149977137
26.0,15.0,23.53645277650766,35.46354722349234
24.0,16.0,26.486816034141142,33.51318396585886
34.0,26.0,17.35101356500533,22.64898643499467
28.0,34.0,20.09754610577656,17.90245389422344
22.0,29.0,25.35512879134278,23.64487120865722
27.0,10.0,41.139003200731594,21.860996799268406
20.0,28.0,30.532134329116502,21.467865670883498
23.0,21.0,27.691307219427927,28.308692780572073
14.0,31.0,28.93207336280038,26.06792663719962
32.0,26.0,30.374942844078646,11.625057155921354
15.0,29.0,18.24274754864605,37.75725245135395
31.0,16.0,22.742366509170353,30.257633490829647
32.0,24.0,26.228318853833258,17.771681146166742
25.0,32.0,22.800944977899704,20.199055022100296
27.0,18.0,23.49997459736828,31.50002540263172
31.0,28.0,18.684651729919224,22.315348270080776
27.0,19.0,21.541838134430733,32.45816186556927
21.0,33.0,22.79317177259564,23.20682822740436
31.0,34.0,15.806279530559365,19.193720469440635
26.0,21.0,25.723162119595585,27.276837880404415
26.0,31.0,25.730528882792257,17.269471117207743
29.0,27.0,12.567596402987334,31.432403597012666
46.0,29.0,18.324188385916784,6.675811614083216
29.0,21.0,24.980948026215515,25.019051973784485
31.0,43.0,0.7608596250571509,25.23914037494285
30.0,24.0,17.303459838439267,28.696540161560733
20.0,31.0,18.43194634964182,30.56805365035818
24.0,22.0,24.224965706447193,29.775034293552807
26.0,25.0,22.061575979271453,26.938424020728547
16.0,25.0,30.172941116699704,28.827058883300296
33.0,21.0,20.963267794543526,25.036732205456474
30.0,25.0,15.281207133058984,29.718792866941016
16.0,28.0,38.54818879235887,17.45181120764113
27.0,18.0,26.01483513692017,28.98516486307983
34.0,30.0,14.035665294924556,21.964334705075444
19.0,26.0,26.517807244830564,28.482192755169436
27.0,27.0,23.802773967383033,22.197226032616967
30.0,16.0,32.62825788751715,21.37174211248285
29.0,22.0,19.910684346898336,29.089315653101664
14.0,24.0,32.47259056038207,29.527409439617927
23.0,30.0,28.188538332571255,18.811461667428745
30.0,35.0,13.325712543819535,21.674287456180465
21.0,19.0,22.179545800944986,37.820454199055014
25.0,29.0,25.506477671086742,20.493522328913258
25.0,25.0,13.138241121780219,36.86175887821978
25.0,35.0,19.18000304831581,20.81999695168419
21.0,27.0,28.091043032058124,23.908956967941876
24.0,21.0,24.707107656353188,30.292892343646812
36.0,13.0,28.908550525834485,22.091449474165515
24.0,16.0,35.37570492303003,24.62429507696997
41.0,26.0,19.299039780521255,13.700960219478745
28.0,39.0,20.11385459533608,12.886145404663921
35.0,19.0,25.843011736015853,20.156988263984147
29.0,16.0,27.196819590509577,27.803180409490423
13.0,37.0,24.980948026215515,25.019051973784485
22.0,19.0,19.220037595894937,39.77996240410506
19.0,23.0,34.40867753899303,23.591322461006968
19.0,28.0,18.68719199309048,34.31280800690952
41.0,16.0,14.641365645480874,28.358634354519126
31.0,29.0,19.18000304831581,20.81999695168419
20.0,35.0,25.50754458161866,19.49245541838134
23.0,36.0,18.36595031245237,22.63404968754763
37.0,17.0,29.481786313062045,16.518213686937955
29.0,28.0,21.01173601585124,21.98826398414876
22.0,21.0,27.273586343545205,29.726413656454795
26.0,23.0,22.122542295381805,28.877457704618195
32.0,21.0,21.225575369608293,25.774424630391707
19.0,24.0,36.51729919219632,20.48270080780368
25.0,18.0,36.16110349032161,20.838896509678392
30.0,28.0,26.87974394147234,15.120256058527659
26.0,22.0,32.370878423004626,19.629121576995374
23.0,19.0,35.04516587918509,22.95483412081491
30.0,33.0,14.222527053802779,22.77747294619722
18.0,31.0,23.241883859167814,27.758116140832186
18.0,36.0,25.821978356957786,20.178021643042214
30.0,17.0,29.69755626682924,23.30244373317076
24.0,27.0,20.515622618503272,28.484377381496728
29.0,27.0,24.699283645785698,19.300716354214302
14.0,27.0,28.230554285423977,30.769445714576023
24.0,32.0,21.802164304221918,22.197835695778082
23.0,24.0,22.23345018543921,30.76654981456079
23.0,40.0,19.70400853528426,17.29599146471574
24.0,29.0,26.383325712543822,20.616674287456178
26.0,24.0,27.24432251181223,22.75567748818777
33.0,27.0,19.5458009449779,20.4541990550221
32.0,24.0,17.15470202713,26.84529797287
20.0,26.0,36.64471879286694,17.35528120713306
16.0,21.0,23.80704160951074,39.19295839048926
28.0,23.0,23.943606157597912,25.056393842402088
17.0,14.0,23.045572321292482,45.95442767870752
23.0,33.0,22.767870751409845,21.232129248590155
23.0,27.0,27.24432251181223,22.75567748818777
19.0,23.0,31.22623583803282,26.77376416196718
29.0,23.0,21.61133973479653,26.38866026520347
23.0,38.0,20.198445358939182,18.801554641060818
25.0,23.0,30.658944266626037,21.341055733373963
31.0,22.0,26.641213229690592,20.358786770309408
28.0,24.0,23.27937814357567,24.72062185642433
26.0,22.0,27.583803282020014,24.416196717979986
24.0,17.0,25.209063658995078,33.79093634100492
21.0,34.0,26.268861454046643,18.731138545953357
27.0,30.0,14.641365645480874,28.358634354519126
28.0,28.0,26.872123151958533,17.127876848041467
23.0,18.0,31.764619214550635,27.235380785449365
32.0,23.0,20.32235939643347,24.67764060356653
23.0,21.0,33.01732459482801,22.98267540517199
27.0,22.0,22.845450388660268,28.154549611339732
25.0,24.0,32.68632830361226,18.313671696387743
27.0,19.0,31.039780521262003,22.960219478737997
18.0,31.0,37.723365340649295,13.276634659350705
30.0,20.0,19.219631153787546,30.780368846212454
31.0,7.0,38.59604735050553,23.40395264949447
27.0,21.0,23.73987705126251,28.26012294873749
27.0,23.0,15.378753238835543,34.62124676116446
33.0,26.0,21.740435909160198,19.259564090839802
19.0,31.0,19.836915104404824,30.163084895595176
35.0,28.0,22.190976985215656,14.809023014784344
25.0,30.0,31.927297668038406,13.072702331961594
24.0,20.0,17.26972514352488,38.73027485647512
12.0,28.0,33.29065691205609,26.709343087943907
27.0,28.0,27.482853223593963,17.517146776406037
30.0,15.0,35.96530000508052,19.034699994919478
38.0,29.0,14.636488340192031,18.36351165980797
26.0,25.0,24.548544429202863,24.451455570797137
24.0,21.0,29.611085708479393,25.388914291520607
26.0,17.0,31.652187166590465,25.347812833409535
16.0,30.0,20.406035665294937,33.59396433470506
27.0,24.0,24.548544429202863,24.451455570797137
22.0,33.0,21.98902606310014,23.01097393689986
20.0,21.0,19.220037595894937,39.77996240410506
31.0,11.0,22.235838032820197,35.7641619671798
30.0,18.0,26.442513844434274,25.557486155565726
23.0,23.0,37.61591220850481,16.38408779149519
27.0,7.0,28.52187166590459,37.47812833409541
14.0,26.0,37.268709038256375,22.731290961743625
28.0,15.0,37.221002895900014,19.778997104099986
22.0,24.0,20.224965706447193,33.77503429355281
25.0,20.0,12.88726312045928,42.11273687954072
28.0,28.0,24.397500381039464,19.602499618960536
33.0,21.0,24.49687547629935,21.50312452370065
31.0,17.0,25.681654219377123,26.318345780622877
24.0,30.0,20.77396738302089,25.22603261697911
24.0,19.0,28.38561194939797,28.61438805060203
23.0,31.0,27.42051516537113,18.57948483462887
25.0,26.0,26.69943606157598,22.30056393842402
22.0,33.0,25.260631001371735,19.739368998628265
26.0,26.0,18.055784179240973,29.944215820759027
25.0,22.0,35.31986993852563,17.680130061474372
24.0,36.0,15.375704923030028,24.62429507696997
23.0,26.0,23.03200731595794,27.96799268404206
25.0,27.0,19.504343850022863,28.495656149977137
27.0,24.0,26.09449778997103,22.90550221002897
26.0,17.0,36.31748209114464,20.68251790885536
23.0,35.0,19.140374942844076,22.859625057155924
19.0,38.0,16.174973327236714,26.825026672763286
25.0,24.0,19.604023776863286,31.395976223136714
25.0,27.0,23.784179240969365,24.215820759030635
23.0,32.0,17.297668038408773,27.702331961591227
35.0,26.0,16.917238225880197,22.082761774119803
19.0,17.0,21.317075649037236,42.682924350962764
24.0,29.0,28.40344459686024,18.59655540313976
13.0,30.0,25.60554793476605,31.39445206523395
36.0,24.0,24.429202865416855,15.570797134583145
13.0,32.0,27.121373774323004,27.878626225676996
27.0,17.0,29.330081796474104,26.669918203525896
19.0,26.0,31.270893664583653,23.729106335416347
22.0,23.0,31.22059645379261,23.77940354620739
27.0,20.0,28.913986689020987,24.086013310979013
23.0,22.0,39.11725854798557,15.882741452014429
25.0,26.0,25.35512879134278,23.64487120865722
36.0,31.0,19.027434842249647,13.972565157750353
